id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
1878918,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,completed
1882255,M,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,completed
1896915,M,South Region,Lower Than A Level,Oct-20,35-55,0,60,N,not completed
1904916,F,East Midlands Region,HE Qualification,20-30%,35-55,0,120,N,completed
1905259,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,completed
1907755,F,Scotland,HE Qualification,50-60%,35-55,0,90,N,completed
1913435,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,completed
1917796,M,Ireland,A Level or Equivalent,0-10%,35-55,1,120,N,completed
1919940,M,South West Region,A Level or Equivalent,70-80%,35-55,1,120,N,completed
1930949,M,London Region,Lower Than A Level,30-40%,35-55,0,150,N,not completed
1934810,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,90,N,not completed
1936679,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,Y,completed
1936935,M,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,60,N,not completed
1966591,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,completed
1974271,M,South East Region,A Level or Equivalent,30-40%,35-55,0,90,N,completed
1990127,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,completed
1997164,M,Ireland,Post Graduate Qualification,,35-55,1,120,N,completed
2000491,M,London Region,Lower Than A Level,20-30%,35-55,0,90,N,completed
2001665,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,completed
2012900,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,80,N,not completed
2031252,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,completed
2034533,F,South Region,A Level or Equivalent,70-80%,0-35,0,130,Y,not completed
2045440,M,South East Region,HE Qualification,50-60%,35-55,1,150,N,completed
2045818,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,completed
2051035,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
2054019,M,Scotland,HE Qualification,80-90%,35-55,0,90,N,completed
2057105,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,completed
2060467,M,South West Region,HE Qualification,50-60%,35-55,0,60,N,not completed
2068918,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
2087100,M,South West Region,HE Qualification,40-50%,35-55,0,60,N,completed
2090053,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
2102658,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,not completed
2108821,M,Scotland,HE Qualification,90-100%,35-55,2,120,N,completed
2139037,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,completed
2140087,F,South Region,A Level or Equivalent,40-50%,35-55,0,90,N,completed
2141085,F,South Region,Lower Than A Level,90-100%,0-35,0,90,N,completed
2142853,F,London Region,Lower Than A Level,Oct-20,35-55,0,170,Y,not completed
2143065,M,South West Region,A Level or Equivalent,70-80%,35-55,0,100,N,completed
2156733,M,North Region,Lower Than A Level,,35-55,0,60,N,not completed
2158399,M,Wales,Lower Than A Level,50-60%,0-35,0,60,Y,completed
2182255,M,Ireland,A Level or Equivalent,,0-35,0,60,N,not completed
2189002,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,completed
2195318,M,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,completed
2195971,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,not completed
2197511,M,South West Region,Lower Than A Level,30-40%,35-55,0,90,N,completed
2231810,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,150,N,completed
2245011,F,South Region,HE Qualification,90-100%,35-55,1,120,N,not completed
2252905,F,Scotland,A Level or Equivalent,30-40%,0-35,1,60,N,not completed
2254252,M,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,not completed
2272874,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,not completed
2280739,F,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
2281483,M,Scotland,HE Qualification,60-70%,35-55,0,70,N,completed
2288454,M,East Midlands Region,Lower Than A Level,90-100%,0-35,1,120,N,completed
2288493,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,not completed
2327494,M,London Region,Lower Than A Level,Oct-20,35-55,0,90,N,not completed
2338255,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,completed
2338422,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,completed
2341415,F,South Region,HE Qualification,80-90%,35-55,1,120,N,completed
2343293,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
2346679,M,South Region,A Level or Equivalent,80-90%,35-55,1,180,N,completed
2348120,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,N,not completed
2352280,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,completed
2354732,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
2362169,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
2364565,F,London Region,A Level or Equivalent,Oct-20,0-35,1,150,N,completed
2367887,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,not completed
2375526,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,120,N,not completed
2381745,M,London Region,Lower Than A Level,0-10%,35-55,2,150,N,not completed
2383921,M,London Region,HE Qualification,Oct-20,35-55,0,60,N,completed
2387054,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,completed
2389267,M,South Region,Lower Than A Level,20-30%,0-35,0,120,N,completed
2392327,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,not completed
2395804,M,South West Region,Lower Than A Level,20-30%,35-55,1,120,N,completed
2407762,M,South Region,HE Qualification,90-100%,0-35,0,60,N,not completed
2413191,M,London Region,HE Qualification,0-10%,35-55,1,90,N,completed
2419926,M,South Region,HE Qualification,80-90%,0-35,0,80,N,completed
2424750,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
2434017,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,not completed
2436089,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,not completed
2436873,F,London Region,No Formal quals,20-30%,35-55,0,135,N,not completed
2439239,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,completed
2441910,M,East Anglian Region,HE Qualification,70-80%,0-35,1,120,N,not completed
2445410,F,North Region,Post Graduate Qualification,,35-55,0,60,N,completed
2446784,M,North Region,A Level or Equivalent,Oct-20,35-55,0,60,N,not completed
2457147,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,completed
2474925,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
2479413,M,South East Region,HE Qualification,30-40%,35-55,0,90,N,completed
2481646,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,completed
2488251,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,completed
2496748,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,1,120,N,completed
2507271,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,not completed
2508403,F,South East Region,Lower Than A Level,40-50%,35-55,0,75,Y,not completed
2510667,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,completed
2514431,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,160,N,completed
2514949,M,East Anglian Region,Lower Than A Level,Oct-20,35-55,1,60,N,not completed
2521655,M,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,60,Y,completed
2522335,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,N,completed
2525062,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,completed
2532320,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
2532323,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,1,150,N,completed
2532652,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
2532840,M,Ireland,A Level or Equivalent,70-80%,35-55,1,120,N,not completed
2533504,M,South East Region,HE Qualification,90-100%,35-55,1,120,N,completed
2546095,M,North Region,A Level or Equivalent,,0-35,2,150,N,completed
2552831,M,Scotland,HE Qualification,0-10%,0-35,1,180,N,not completed
2553363,M,London Region,HE Qualification,50-60%,35-55,0,60,N,completed
2560595,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,completed
2567054,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
2567288,M,North Region,Lower Than A Level,,0-35,0,90,N,not completed
2567561,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,completed
2568893,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,not completed
2578992,M,North Region,A Level or Equivalent,,0-35,1,150,Y,completed
2578996,M,London Region,HE Qualification,Oct-20,0-35,0,60,N,completed
2581800,M,Scotland,HE Qualification,30-40%,0-35,0,60,Y,not completed
2586748,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,Y,not completed
2590999,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,N,completed
2599162,M,London Region,A Level or Equivalent,Oct-20,0-35,0,60,N,not completed
2600887,M,Ireland,A Level or Equivalent,80-90%,35-55,0,90,N,completed
2604212,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,not completed
2610837,M,Yorkshire Region,HE Qualification,50-60%,35-55,1,120,N,not completed
2613930,M,South West Region,Lower Than A Level,90-100%,0-35,0,75,Y,completed
2617541,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
2623196,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,completed
2623427,M,Scotland,Lower Than A Level,Oct-20,35-55,0,75,N,completed
2628246,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,not completed
2639410,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,not completed
2642994,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,1,180,N,not completed
2643574,M,London Region,HE Qualification,50-60%,35-55,1,90,N,completed
2644664,M,London Region,HE Qualification,80-90%,0-35,0,60,N,not completed
2646317,M,South West Region,Lower Than A Level,50-60%,0-35,1,120,N,completed
2647043,F,London Region,HE Qualification,Oct-20,35-55,0,60,N,not completed
2650929,M,South East Region,Lower Than A Level,50-60%,35-55,0,90,N,not completed
2654409,F,Ireland,HE Qualification,,0-35,0,120,N,completed
2657781,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,1,150,N,completed
2658271,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,not completed
2672734,F,London Region,Lower Than A Level,Oct-20,35-55,0,60,N,not completed
2676920,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,completed
2678429,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,Y,completed
2684993,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,completed
2685154,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
2686074,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
2686866,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
2686875,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,completed
2687045,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,not completed
2688202,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,1,90,N,not completed
2691740,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,not completed
26247,M,South East Region,HE Qualification,80-90%,35-55,2,60,N,not completed
29335,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,completed
29769,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,N,not completed
32221,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,not completed
33600,F,London Region,A Level or Equivalent,40-50%,35-55,0,150,N,not completed
34731,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,not completed
39882,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,not completed
42616,F,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,completed
43958,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,not completed
47924,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,not completed
49670,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,not completed
50487,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,completed
51485,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,120,N,completed
51576,F,London Region,Lower Than A Level,Oct-20,0-35,0,90,N,completed
53166,F,North Region,Lower Than A Level,40-50%,0-35,0,60,N,completed
53626,M,Scotland,HE Qualification,30-40%,35-55,0,60,Y,not completed
54739,M,Yorkshire Region,Lower Than A Level,,0-35,1,180,N,not completed
54882,M,Scotland,Lower Than A Level,30-40%,0-35,1,60,N,not completed
55013,M,North Region,A Level or Equivalent,Oct-20,0-35,0,120,N,not completed
55419,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,not completed
57844,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
58077,M,North Region,Lower Than A Level,20-30%,0-35,1,60,N,not completed
58640,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,Y,completed
63295,M,South Region,HE Qualification,90-100%,35-55,0,150,N,completed
64388,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,not completed
66451,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,completed
68107,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,completed
69346,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,not completed
70495,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,completed
71252,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,completed
71897,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,not completed
72864,F,Yorkshire Region,Lower Than A Level,Oct-20,35-55,2,60,N,completed
77744,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
77746,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
79261,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,completed
81536,M,Scotland,Lower Than A Level,80-90%,35-55,1,60,N,not completed
86669,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,220,N,completed
87042,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,not completed
88781,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,not completed
90901,M,South Region,HE Qualification,20-30%,35-55,0,120,N,completed
91629,M,Wales,A Level or Equivalent,20-30%,0-35,2,60,Y,not completed
95746,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,1,60,N,completed
100064,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,completed
100788,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,completed
101217,M,London Region,A Level or Equivalent,40-50%,35-55,1,90,Y,not completed
101420,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,completed
102028,M,South Region,A Level or Equivalent,90-100%,35-55,1,60,N,completed
102343,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
104213,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
105629,M,South East Region,A Level or Equivalent,Oct-20,35-55,0,60,N,completed
106690,M,South Region,A Level or Equivalent,40-50%,35-55,0,120,Y,not completed
107028,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,90,N,not completed
107084,M,London Region,HE Qualification,0-10%,35-55,0,200,N,not completed
110881,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
111678,M,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,not completed
112010,M,Scotland,HE Qualification,20-30%,0-35,3,180,Y,not completed
113487,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,not completed
113565,M,Wales,A Level or Equivalent,80-90%,0-35,0,180,N,completed
114500,M,London Region,Lower Than A Level,50-60%,35-55,0,120,Y,not completed
116290,M,South Region,A Level or Equivalent,50-60%,0-35,1,120,N,not completed
116499,M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,not completed
116529,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,not completed
116631,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,150,N,not completed
116808,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,completed
117232,M,Ireland,A Level or Equivalent,20-30%,0-35,0,90,N,completed
118050,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,90,N,completed
118176,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
124379,F,Wales,A Level or Equivalent,40-50%,0-35,1,90,N,not completed
126074,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,not completed
127642,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,120,N,completed
128723,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,not completed
130658,M,South West Region,A Level or Equivalent,60-70%,55<=,0,60,N,completed
132453,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
133019,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,completed
133185,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,completed
133718,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,not completed
134847,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,not completed
