id_student,highest_education,disability,final_result
505199,Lower Than A Level,N,completed
505244,A Level or Equivalent,N,not completed
505315,No Formal quals,N,completed
505333,Lower Than A Level,N,not completed
505488,A Level or Equivalent,N,completed
505501,Lower Than A Level,N,not completed
505508,A Level or Equivalent,N,completed
506092,Lower Than A Level,N,not completed
506321,A Level or Equivalent,N,completed
506412,A Level or Equivalent,N,not completed
506930,Lower Than A Level,N,not completed
507034,Post Graduate Qualification,N,completed
508068,HE Qualification,N,completed
508288,Lower Than A Level,Y,not completed
508572,A Level or Equivalent,N,not completed
508749,Lower Than A Level,N,not completed
508830,A Level or Equivalent,N,completed
508927,Lower Than A Level,N,not completed
509177,Lower Than A Level,N,not completed
509535,A Level or Equivalent,N,not completed
510027,Lower Than A Level,N,not completed
510186,HE Qualification,N,completed
510335,A Level or Equivalent,N,completed
510693,A Level or Equivalent,N,not completed
510759,Lower Than A Level,N,completed
510883,Lower Than A Level,Y,completed
511005,Lower Than A Level,N,not completed
511340,Lower Than A Level,N,not completed
511762,Lower Than A Level,Y,completed
511990,A Level or Equivalent,N,not completed
512305,Lower Than A Level,N,not completed
512961,A Level or Equivalent,N,not completed
513172,Lower Than A Level,N,not completed
513266,Lower Than A Level,N,completed
513268,Lower Than A Level,N,completed
513428,A Level or Equivalent,N,not completed
514096,A Level or Equivalent,N,not completed
514580,A Level or Equivalent,N,completed
514605,Lower Than A Level,N,not completed
514675,A Level or Equivalent,N,completed
514756,A Level or Equivalent,N,completed
514903,A Level or Equivalent,Y,completed
514913,Lower Than A Level,Y,not completed
514969,A Level or Equivalent,N,completed
515070,Lower Than A Level,N,not completed
515370,Lower Than A Level,N,not completed
515844,Lower Than A Level,N,not completed
515938,HE Qualification,N,completed
516222,Lower Than A Level,N,not completed
516435,A Level or Equivalent,N,not completed
516519,Lower Than A Level,Y,not completed
517062,A Level or Equivalent,N,not completed
517195,Lower Than A Level,N,not completed
517269,Lower Than A Level,Y,completed
517349,A Level or Equivalent,N,not completed
517362,No Formal quals,N,not completed
517486,Lower Than A Level,N,not completed
517569,A Level or Equivalent,N,completed
517850,Lower Than A Level,Y,not completed
518288,A Level or Equivalent,N,not completed
518385,Lower Than A Level,Y,not completed
518412,A Level or Equivalent,N,completed
518771,Lower Than A Level,N,not completed
518831,Lower Than A Level,N,completed
519155,Lower Than A Level,Y,not completed
519472,A Level or Equivalent,N,completed
519500,Lower Than A Level,Y,not completed
519510,Lower Than A Level,N,completed
519540,A Level or Equivalent,N,not completed
519600,A Level or Equivalent,N,not completed
519715,A Level or Equivalent,N,completed
519936,Lower Than A Level,N,completed
519969,Lower Than A Level,N,not completed
520061,Lower Than A Level,N,not completed
520073,Lower Than A Level,N,not completed
520082,A Level or Equivalent,N,completed
520097,HE Qualification,N,completed
520153,Lower Than A Level,N,not completed
520187,Lower Than A Level,N,completed
520307,A Level or Equivalent,N,not completed
520360,HE Qualification,N,not completed
520525,A Level or Equivalent,N,not completed
520544,Lower Than A Level,N,not completed
520711,Lower Than A Level,N,not completed
520857,A Level or Equivalent,N,not completed
520873,Lower Than A Level,N,not completed
521109,Lower Than A Level,N,not completed
521377,A Level or Equivalent,N,not completed
521526,A Level or Equivalent,N,completed
522023,HE Qualification,N,not completed
522433,A Level or Equivalent,N,not completed
522479,Lower Than A Level,N,not completed
522718,Lower Than A Level,N,completed
522743,Lower Than A Level,N,completed
522850,Lower Than A Level,N,completed
522859,A Level or Equivalent,N,completed
522862,A Level or Equivalent,N,not completed
522923,Lower Than A Level,N,completed
523142,Lower Than A Level,N,not completed
523335,HE Qualification,N,not completed
523700,A Level or Equivalent,N,not completed
523833,Lower Than A Level,N,completed
523841,A Level or Equivalent,N,not completed
523940,A Level or Equivalent,N,completed
524227,A Level or Equivalent,N,completed
524361,HE Qualification,N,completed
524377,A Level or Equivalent,Y,completed
524431,A Level or Equivalent,N,not completed
524466,A Level or Equivalent,N,completed
524609,Lower Than A Level,N,not completed
524825,A Level or Equivalent,N,completed
524984,Lower Than A Level,N,not completed
525353,A Level or Equivalent,N,not completed
525412,Lower Than A Level,N,completed
525469,Lower Than A Level,N,completed
525490,A Level or Equivalent,N,not completed
525512,A Level or Equivalent,N,completed
525557,Lower Than A Level,N,not completed
525624,HE Qualification,N,completed
525632,A Level or Equivalent,N,completed
525700,A Level or Equivalent,N,completed
526060,Lower Than A Level,N,not completed
526151,A Level or Equivalent,N,completed
526303,HE Qualification,N,not completed
526356,A Level or Equivalent,N,not completed
526417,A Level or Equivalent,N,completed
526420,Lower Than A Level,N,not completed
526527,Lower Than A Level,N,not completed
526549,A Level or Equivalent,N,completed
526551,A Level or Equivalent,N,completed
526559,Lower Than A Level,N,completed
526589,Lower Than A Level,N,not completed
526761,A Level or Equivalent,N,not completed
526818,Lower Than A Level,N,completed
526819,A Level or Equivalent,N,not completed
526896,Lower Than A Level,Y,completed
526927,A Level or Equivalent,N,completed
526980,Lower Than A Level,N,not completed
527225,HE Qualification,N,completed
527505,Lower Than A Level,N,not completed
527601,Lower Than A Level,N,not completed
527622,Lower Than A Level,N,completed
527685,Lower Than A Level,Y,not completed
527744,A Level or Equivalent,N,not completed
527927,Lower Than A Level,N,not completed
527991,A Level or Equivalent,N,not completed
528071,Lower Than A Level,Y,not completed
528075,A Level or Equivalent,N,completed
528264,A Level or Equivalent,N,not completed
528270,Lower Than A Level,N,not completed
528302,Lower Than A Level,N,not completed
528351,A Level or Equivalent,N,completed
528424,A Level or Equivalent,N,not completed
528509,HE Qualification,N,not completed
528517,A Level or Equivalent,N,completed
528662,Lower Than A Level,N,not completed
528713,Lower Than A Level,N,not completed
528734,Lower Than A Level,N,completed
528782,A Level or Equivalent,N,not completed
528879,A Level or Equivalent,N,not completed
528992,A Level or Equivalent,N,completed
528996,No Formal quals,N,not completed
529030,A Level or Equivalent,N,completed
529097,A Level or Equivalent,N,completed
529175,Lower Than A Level,N,not completed
529240,A Level or Equivalent,N,completed
529277,A Level or Equivalent,N,not completed
529297,HE Qualification,N,completed
529349,A Level or Equivalent,N,completed
529366,Lower Than A Level,N,completed
529381,Lower Than A Level,N,not completed
529412,Lower Than A Level,N,not completed
529486,Lower Than A Level,N,completed
529493,A Level or Equivalent,Y,completed
529561,A Level or Equivalent,N,completed
529563,A Level or Equivalent,N,completed
529565,A Level or Equivalent,N,completed
529566,A Level or Equivalent,N,completed
529567,A Level or Equivalent,N,completed
529569,No Formal quals,N,completed
529572,A Level or Equivalent,N,not completed
529644,A Level or Equivalent,N,completed
529689,Lower Than A Level,N,completed
529762,Lower Than A Level,N,completed
529834,Lower Than A Level,N,not completed
529864,Lower Than A Level,N,not completed
529870,A Level or Equivalent,N,completed
529871,A Level or Equivalent,N,completed
529991,Lower Than A Level,N,not completed
530057,Lower Than A Level,N,completed
530296,A Level or Equivalent,N,completed
530344,A Level or Equivalent,N,completed
530445,Post Graduate Qualification,N,completed
530558,Lower Than A Level,N,completed
530567,HE Qualification,N,completed
530676,Lower Than A Level,N,not completed
530736,HE Qualification,N,completed
530802,Lower Than A Level,N,completed
530852,Lower Than A Level,N,not completed
530853,Lower Than A Level,N,not completed
530862,A Level or Equivalent,N,completed
530944,A Level or Equivalent,N,completed
531077,A Level or Equivalent,N,completed
531124,A Level or Equivalent,N,completed
531182,Lower Than A Level,N,completed
531190,A Level or Equivalent,N,completed
531251,HE Qualification,N,not completed
531270,A Level or Equivalent,N,completed
531294,A Level or Equivalent,N,completed
531397,Lower Than A Level,N,not completed
531448,A Level or Equivalent,N,not completed
531629,HE Qualification,N,completed
531667,A Level or Equivalent,N,not completed
531709,Lower Than A Level,N,completed
531791,A Level or Equivalent,N,not completed
531866,A Level or Equivalent,N,not completed
531894,A Level or Equivalent,N,not completed
531905,No Formal quals,N,completed
532049,Lower Than A Level,N,not completed
532050,HE Qualification,N,not completed
532062,Lower Than A Level,N,not completed
532428,Lower Than A Level,N,not completed
532436,HE Qualification,N,completed
532464,A Level or Equivalent,N,not completed
532476,A Level or Equivalent,N,not completed
532575,Lower Than A Level,N,not completed
532578,A Level or Equivalent,N,completed
532579,A Level or Equivalent,N,completed
532589,A Level or Equivalent,N,not completed
532608,Lower Than A Level,N,completed
532627,Lower Than A Level,N,completed
532703,Lower Than A Level,N,not completed
532715,Lower Than A Level,N,completed
532968,HE Qualification,N,completed
533016,A Level or Equivalent,N,not completed
533044,A Level or Equivalent,N,completed
533134,A Level or Equivalent,N,completed
533172,A Level or Equivalent,N,completed
533198,Lower Than A Level,Y,not completed
533201,Lower Than A Level,N,completed
533321,Lower Than A Level,N,completed
533348,Lower Than A Level,N,not completed
533458,A Level or Equivalent,N,not completed
533485,Lower Than A Level,N,completed
533535,HE Qualification,N,completed
533614,A Level or Equivalent,N,completed
533709,A Level or Equivalent,Y,not completed
533874,A Level or Equivalent,N,not completed
533929,A Level or Equivalent,N,completed
533944,Lower Than A Level,N,not completed
533997,Lower Than A Level,N,not completed
534014,Lower Than A Level,N,not completed
534037,Lower Than A Level,N,completed
534064,Lower Than A Level,N,completed
534234,Lower Than A Level,N,not completed
534346,A Level or Equivalent,N,not completed
534431,HE Qualification,N,completed
534602,A Level or Equivalent,N,completed
534609,Lower Than A Level,N,not completed
534750,A Level or Equivalent,N,not completed
534784,Lower Than A Level,N,completed
534792,Lower Than A Level,N,completed
534854,A Level or Equivalent,Y,not completed
534856,A Level or Equivalent,N,completed
534892,A Level or Equivalent,N,not completed
534913,A Level or Equivalent,N,completed
534944,Lower Than A Level,N,not completed
534952,A Level or Equivalent,N,completed
534958,A Level or Equivalent,N,completed
534962,Lower Than A Level,Y,not completed
534989,Lower Than A Level,N,completed
535037,Post Graduate Qualification,N,completed
535052,Lower Than A Level,N,not completed
535228,A Level or Equivalent,N,not completed
535276,A Level or Equivalent,N,not completed
535324,Lower Than A Level,Y,not completed
535390,Lower Than A Level,N,not completed
535460,A Level or Equivalent,N,not completed
535628,A Level or Equivalent,N,completed
535662,HE Qualification,N,completed
535761,Lower Than A Level,N,not completed
535804,A Level or Equivalent,N,completed
